overall,age,height_cm,weight_kg,club_position,pace,shooting,passing,dribbling,defending,physic,defending1,attacking1,skills1,mentality1,movement1,power
62,28,184,81,3,80.0,58.0,57.0,63.0,56.0,70.0,57.0,56.4,50.833333333333336,56.833333333333336,73.2,67.2
62,28,183,77,1,70.0,57.0,62.0,61.0,55.0,71.0,54.666666666666664,56.4,50.0,57.833333333333336,65.4,65.6
62,34,182,73,1,45.0,30.0,40.0,46.0,62.0,73.0,62.0,39.4,33.0,47.0,52.8,58.8
62,28,196,98,2,69.0,54.0,58.0,64.0,56.0,66.0,17.333333333333332,18.8,16.666666666666668,21.666666666666668,37.4,47.6
62,30,176,69,1,72.0,49.0,63.0,68.0,53.0,54.0,53.0,56.2,46.666666666666664,58.333333333333336,74.2,60.2
62,28,189,85,2,69.0,54.0,58.0,64.0,56.0,66.0,15.666666666666666,18.8,14.333333333333334,29.0,48.2,46.2
62,27,180,77,0,58.0,64.0,62.0,68.0,50.0,65.0,48.333333333333336,60.8,55.166666666666664,63.0,63.4,66.8
62,34,181,68,1,67.0,33.0,46.0,54.0,62.0,71.0,61.333333333333336,45.2,33.0,49.5,61.8,57.6
62,26,189,93,1,55.0,51.0,50.0,50.0,60.0,73.0,60.0,49.2,40.0,51.666666666666664,51.2,61.0
62,28,173,77,1,74.0,38.0,53.0,57.0,57.0,67.0,57.666666666666664,46.6,42.0,51.666666666666664,66.0,57.0
62,26,177,76,0,56.0,47.0,56.0,55.0,59.0,64.0,58.333333333333336,47.2,39.5,55.833333333333336,56.2,54.6
62,28,175,70,1,74.0,51.0,57.0,60.0,56.0,65.0,56.0,54.0,47.166666666666664,53.666666666666664,66.4,62.0
62,31,175,72,1,73.0,47.0,59.0,55.0,56.0,69.0,56.333333333333336,52.2,44.833333333333336,55.0,68.4,63.2
62,28,178,72,0,71.0,44.0,56.0,63.0,58.0,65.0,59.333333333333336,46.2,44.5,55.833333333333336,67.2,61.6
62,32,178,82,1,45.0,42.0,47.0,54.0,61.0,71.0,61.0,44.4,38.166666666666664,53.166666666666664,57.2,65.4
62,30,178,76,1,57.0,33.0,51.0,56.0,60.0,72.0,59.666666666666664,42.6,36.333333333333336,49.5,60.8,61.0
62,30,174,70,0,57.0,59.0,62.0,60.0,48.0,66.0,43.666666666666664,53.6,47.0,56.833333333333336,66.0,65.2
62,25,183,73,3,72.0,63.0,55.0,61.0,26.0,58.0,22.333333333333332,58.0,45.833333333333336,50.5,68.4,63.0
62,25,188,74,2,69.0,54.0,58.0,64.0,56.0,66.0,18.666666666666668,17.6,18.833333333333332,23.166666666666668,43.8,41.4
62,27,178,76,1,74.0,43.0,54.0,60.0,56.0,66.0,56.666666666666664,48.2,46.833333333333336,55.833333333333336,71.0,60.6
62,27,190,85,1,65.0,25.0,41.0,45.0,61.0,71.0,60.666666666666664,37.2,32.833333333333336,48.166666666666664,55.6,54.2
62,26,183,79,1,68.0,27.0,49.0,53.0,59.0,70.0,59.666666666666664,43.2,36.166666666666664,50.5,62.8,54.0
62,28,182,74,0,74.0,60.0,64.0,63.0,53.0,68.0,53.0,60.6,55.333333333333336,62.5,65.2,64.0
62,28,187,86,3,76.0,59.0,38.0,63.0,29.0,69.0,26.0,51.2,36.166666666666664,48.5,68.4,64.6
62,27,185,78,1,61.0,35.0,49.0,52.0,60.0,67.0,60.0,47.2,36.833333333333336,48.333333333333336,59.4,54.6
62,30,183,70,1,65.0,24.0,41.0,46.0,62.0,66.0,59.333333333333336,39.0,32.5,43.833333333333336,62.2,53.2
62,27,182,75,1,66.0,41.0,45.0,48.0,60.0,71.0,61.0,46.2,34.833333333333336,52.333333333333336,62.2,61.6
62,24,188,85,1,72.0,24.0,44.0,53.0,60.0,73.0,60.666666666666664,37.4,34.333333333333336,49.166666666666664,63.8,55.2
62,31,187,83,2,69.0,54.0,58.0,64.0,56.0,66.0,23.333333333333332,20.2,19.0,27.0,46.0,34.4
62,30,188,79,1,59.0,36.0,50.0,53.0,59.0,73.0,57.666666666666664,47.0,37.833333333333336,50.833333333333336,56.0,59.2
62,28,186,82,1,59.0,54.0,62.0,61.0,61.0,71.0,59.0,56.4,50.166666666666664,58.333333333333336,58.6,66.4
62,32,180,75,0,72.0,54.0,64.0,63.0,53.0,70.0,52.333333333333336,55.0,54.0,59.0,69.8,63.2
62,31,190,79,2,69.0,54.0,58.0,64.0,56.0,66.0,15.0,17.0,15.333333333333334,23.833333333333332,42.4,33.8
62,28,185,81,0,68.0,43.0,49.0,54.0,60.0,73.0,58.666666666666664,50.6,38.166666666666664,56.0,60.8,58.0
62,27,181,76,0,66.0,60.0,59.0,62.0,61.0,61.0,63.333333333333336,59.0,50.333333333333336,60.833333333333336,65.0,62.8
62,29,176,69,1,76.0,52.0,58.0,62.0,56.0,62.0,58.0,52.8,44.333333333333336,56.166666666666664,75.4,59.0
62,25,182,72,1,56.0,31.0,37.0,41.0,62.0,73.0,62.0,39.4,28.833333333333332,47.166666666666664,57.4,60.2
62,24,188,75,0,53.0,55.0,61.0,59.0,59.0,65.0,59.333333333333336,53.6,49.166666666666664,57.833333333333336,56.0,60.2
62,25,180,76,1,61.0,53.0,52.0,60.0,62.0,57.0,62.666666666666664,54.4,44.0,52.333333333333336,58.2,56.2
62,24,178,75,3,75.0,60.0,54.0,64.0,24.0,67.0,18.666666666666668,56.2,45.666666666666664,52.0,72.6,66.0
62,25,193,83,2,69.0,54.0,58.0,64.0,56.0,66.0,16.333333333333332,17.6,15.0,25.333333333333332,42.8,38.0
62,25,172,71,0,65.0,56.0,62.0,67.0,55.0,62.0,55.333333333333336,55.4,50.0,55.333333333333336,70.2,60.8
62,26,192,80,2,69.0,54.0,58.0,64.0,56.0,66.0,17.333333333333332,16.4,12.333333333333334,24.5,46.2,43.8
62,24,183,70,0,68.0,55.0,60.0,62.0,60.0,72.0,60.666666666666664,54.8,49.5,58.166666666666664,66.6,67.4
62,26,187,83,0,70.0,58.0,62.0,66.0,56.0,71.0,54.333333333333336,59.4,50.166666666666664,61.5,70.6,68.0
62,25,180,75,0,67.0,62.0,63.0,64.0,57.0,60.0,56.666666666666664,59.6,53.166666666666664,62.333333333333336,68.2,63.4
62,28,187,73,1,70.0,51.0,57.0,54.0,60.0,75.0,59.666666666666664,52.2,41.0,54.833333333333336,61.6,71.4
62,29,183,75,1,72.0,40.0,54.0,58.0,59.0,65.0,60.666666666666664,47.2,38.666666666666664,53.5,67.6,56.4
62,25,190,85,0,58.0,58.0,61.0,63.0,56.0,72.0,56.0,55.6,49.833333333333336,58.5,57.2,65.4
62,24,188,77,3,60.0,62.0,48.0,54.0,22.0,71.0,15.0,56.4,40.333333333333336,50.5,56.0,66.4
62,25,188,76,1,64.0,23.0,43.0,43.0,60.0,76.0,58.666666666666664,38.6,30.0,45.666666666666664,55.4,56.8
62,22,175,70,0,67.0,58.0,59.0,63.0,57.0,68.0,58.666666666666664,50.6,49.666666666666664,53.666666666666664,63.0,64.2
62,25,176,74,1,66.0,35.0,52.0,57.0,60.0,58.0,61.666666666666664,46.6,42.666666666666664,51.0,65.2,51.2
62,24,170,67,0,83.0,57.0,56.0,65.0,31.0,46.0,30.333333333333332,54.2,47.333333333333336,50.5,79.2,57.2
62,29,190,85,2,69.0,54.0,58.0,64.0,56.0,66.0,14.666666666666666,18.8,14.5,26.166666666666668,45.6,45.8
62,23,176,70,0,75.0,62.0,57.0,62.0,29.0,49.0,27.333333333333332,56.6,42.5,49.0,68.8,55.6
62,23,173,70,0,69.0,53.0,59.0,66.0,60.0,63.0,59.333333333333336,52.8,48.666666666666664,58.5,71.6,62.6
62,24,175,69,0,86.0,54.0,57.0,66.0,53.0,67.0,53.333333333333336,52.2,47.333333333333336,59.333333333333336,79.4,64.8
62,23,185,70,3,84.0,54.0,58.0,62.0,34.0,48.0,35.666666666666664,51.2,49.333333333333336,49.666666666666664,72.2,52.0
62,24,176,70,0,70.0,54.0,61.0,66.0,44.0,55.0,44.666666666666664,52.4,51.5,50.833333333333336,67.0,58.6
62,29,183,75,0,63.0,34.0,53.0,57.0,59.0,65.0,59.666666666666664,42.6,41.5,49.166666666666664,61.2,53.6
62,29,182,72,0,61.0,41.0,53.0,52.0,60.0,74.0,60.0,46.4,40.166666666666664,52.166666666666664,56.2,63.8
62,29,199,92,3,52.0,60.0,50.0,54.0,57.0,70.0,55.666666666666664,56.4,38.666666666666664,60.5,49.0,64.8
62,28,190,80,1,49.0,51.0,53.0,57.0,60.0,78.0,59.333333333333336,51.4,40.666666666666664,54.5,57.2,66.2
62,28,179,82,3,68.0,60.0,60.0,61.0,57.0,69.0,58.0,60.4,43.833333333333336,55.666666666666664,63.2,64.6
62,36,170,67,0,38.0,56.0,56.0,62.0,61.0,69.0,62.0,50.0,41.5,58.0,58.2,71.0
62,27,185,80,1,62.0,34.0,47.0,58.0,60.0,73.0,60.666666666666664,43.8,39.5,49.666666666666664,61.6,56.6
62,24,183,73,0,80.0,59.0,51.0,64.0,35.0,64.0,33.333333333333336,55.0,43.333333333333336,48.0,74.8,66.0
62,25,185,80,1,72.0,32.0,50.0,56.0,61.0,69.0,63.666666666666664,42.8,36.5,49.333333333333336,66.0,58.8
62,22,173,70,0,75.0,53.0,55.0,66.0,36.0,49.0,38.333333333333336,48.8,44.833333333333336,47.0,70.2,53.2
62,21,179,77,0,63.0,53.0,58.0,63.0,58.0,69.0,53.666666666666664,55.0,46.5,60.333333333333336,66.6,63.4
62,26,188,70,3,82.0,59.0,50.0,61.0,26.0,64.0,21.666666666666668,55.0,40.333333333333336,46.666666666666664,70.8,67.2
62,24,183,75,0,67.0,56.0,59.0,63.0,52.0,66.0,54.0,55.4,47.333333333333336,55.0,64.2,65.8
62,24,173,67,0,77.0,52.0,60.0,67.0,57.0,73.0,58.0,52.2,53.166666666666664,57.5,75.4,66.2
62,23,168,62,0,74.0,56.0,61.0,66.0,58.0,64.0,57.333333333333336,56.6,48.833333333333336,61.833333333333336,73.0,62.8
62,22,180,70,0,66.0,46.0,58.0,58.0,57.0,69.0,56.333333333333336,53.2,45.5,55.166666666666664,63.4,64.6
62,27,180,71,3,90.0,57.0,54.0,64.0,25.0,55.0,24.666666666666668,50.4,48.0,47.833333333333336,77.0,56.4
62,23,180,68,3,79.0,58.0,58.0,63.0,29.0,60.0,25.666666666666668,56.4,46.333333333333336,48.833333333333336,72.8,60.0
62,25,185,73,3,81.0,59.0,53.0,63.0,27.0,66.0,21.666666666666668,56.4,42.333333333333336,51.833333333333336,70.8,64.6
62,23,190,73,3,61.0,61.0,47.0,57.0,31.0,77.0,30.333333333333332,53.2,40.0,53.0,56.8,71.8
62,22,188,72,1,54.0,31.0,38.0,39.0,62.0,69.0,60.666666666666664,39.8,28.833333333333332,46.333333333333336,50.8,55.2
62,24,183,75,3,72.0,54.0,53.0,58.0,56.0,66.0,56.666666666666664,50.6,41.0,53.833333333333336,67.8,61.8
62,27,188,84,2,69.0,54.0,58.0,64.0,56.0,66.0,16.333333333333332,21.2,19.166666666666668,27.166666666666668,45.8,45.0
62,24,183,72,1,72.0,36.0,54.0,60.0,59.0,65.0,60.0,46.0,45.166666666666664,53.166666666666664,66.4,55.6
62,21,186,84,1,61.0,30.0,46.0,51.0,61.0,75.0,62.666666666666664,40.0,37.333333333333336,47.0,53.8,59.2
62,23,179,75,1,75.0,56.0,57.0,66.0,55.0,63.0,55.0,54.8,47.0,54.666666666666664,71.2,63.4
62,23,185,76,0,54.0,41.0,53.0,58.0,57.0,73.0,56.666666666666664,43.6,41.833333333333336,55.333333333333336,58.4,62.6
62,22,195,85,1,55.0,28.0,42.0,42.0,61.0,77.0,61.0,38.4,30.833333333333332,46.333333333333336,46.0,59.8
62,22,184,78,1,64.0,28.0,44.0,51.0,62.0,66.0,62.333333333333336,43.4,32.0,46.5,60.4,50.6
62,22,189,89,1,55.0,27.0,43.0,47.0,60.0,72.0,61.333333333333336,39.6,31.5,45.333333333333336,57.4,54.6
62,25,183,75,3,69.0,62.0,41.0,59.0,26.0,63.0,21.666666666666668,53.4,38.666666666666664,47.5,67.0,66.6
62,32,165,55,0,74.0,47.0,57.0,67.0,39.0,52.0,39.666666666666664,51.2,44.666666666666664,53.666666666666664,74.6,50.0
62,26,165,63,1,76.0,39.0,61.0,60.0,56.0,53.0,58.0,48.2,43.0,45.833333333333336,76.4,55.6
62,28,201,85,2,69.0,54.0,58.0,64.0,56.0,66.0,14.0,13.0,13.333333333333334,21.833333333333332,29.6,34.4
62,32,174,72,1,60.0,32.0,44.0,38.0,65.0,70.0,66.0,41.0,30.0,47.333333333333336,57.8,58.6
62,26,178,70,3,78.0,59.0,55.0,64.0,50.0,78.0,47.0,56.8,46.0,61.5,75.4,72.0
62,22,180,70,1,80.0,41.0,53.0,60.0,56.0,64.0,56.333333333333336,47.2,44.166666666666664,50.833333333333336,72.4,55.2
62,23,179,78,1,71.0,45.0,42.0,49.0,61.0,66.0,62.333333333333336,44.6,32.666666666666664,44.333333333333336,66.0,61.6
62,29,171,63,0,76.0,61.0,57.0,63.0,32.0,46.0,36.0,54.0,45.666666666666664,49.5,74.4,56.0
62,22,186,80,1,77.0,27.0,43.0,46.0,60.0,74.0,59.333333333333336,42.6,29.833333333333332,43.166666666666664,69.4,58.8
62,22,182,80,0,72.0,59.0,61.0,63.0,51.0,57.0,51.333333333333336,55.0,50.166666666666664,55.5,68.8,62.4
62,29,185,80,3,82.0,59.0,54.0,64.0,26.0,71.0,23.0,55.8,42.0,49.666666666666664,75.8,70.4
62,22,176,70,0,60.0,52.0,60.0,64.0,61.0,62.0,61.666666666666664,54.2,48.5,58.0,65.4,60.8
62,22,183,70,0,71.0,57.0,63.0,65.0,52.0,65.0,52.666666666666664,55.6,51.833333333333336,59.0,68.2,63.2
62,21,165,63,0,69.0,50.0,62.0,66.0,41.0,42.0,45.333333333333336,55.4,49.333333333333336,45.0,64.6,49.0
62,23,190,80,1,73.0,29.0,41.0,49.0,60.0,78.0,60.333333333333336,36.2,32.333333333333336,48.0,66.0,58.8
62,22,172,73,0,90.0,54.0,52.0,65.0,37.0,59.0,35.0,49.6,44.0,51.0,83.0,55.0
62,20,166,64,0,78.0,55.0,58.0,62.0,43.0,58.0,40.0,55.4,49.833333333333336,51.833333333333336,72.4,59.6
62,20,175,70,3,70.0,58.0,57.0,68.0,34.0,55.0,34.666666666666664,52.2,49.833333333333336,50.833333333333336,73.2,57.0
62,21,178,70,0,68.0,52.0,58.0,64.0,55.0,64.0,55.333333333333336,51.6,46.5,55.833333333333336,68.2,59.6
62,20,194,89,2,69.0,54.0,58.0,64.0,56.0,66.0,12.0,10.2,10.833333333333334,17.0,41.4,42.2
62,21,180,66,0,57.0,56.0,67.0,64.0,57.0,55.0,61.333333333333336,58.2,55.666666666666664,54.5,60.8,59.4
62,25,183,60,0,79.0,53.0,55.0,61.0,35.0,58.0,36.0,54.6,43.333333333333336,46.833333333333336,65.4,54.4
62,22,185,80,1,59.0,25.0,41.0,45.0,63.0,66.0,62.666666666666664,39.2,30.666666666666668,45.5,59.6,53.2
62,18,184,80,1,79.0,31.0,56.0,63.0,54.0,68.0,55.333333333333336,42.4,44.166666666666664,52.833333333333336,74.8,53.4
62,22,184,72,1,65.0,34.0,41.0,52.0,63.0,64.0,62.333333333333336,43.6,36.333333333333336,48.5,58.6,51.6
62,26,178,78,0,63.0,54.0,57.0,62.0,57.0,68.0,57.0,50.6,46.5,56.666666666666664,65.4,62.2
62,21,184,77,1,71.0,40.0,55.0,61.0,60.0,65.0,61.333333333333336,45.4,46.0,51.666666666666664,65.4,59.6
62,22,177,68,0,66.0,51.0,63.0,64.0,59.0,63.0,59.666666666666664,52.2,53.0,56.333333333333336,67.6,65.4
62,20,179,71,0,73.0,53.0,60.0,69.0,31.0,58.0,29.333333333333332,56.4,49.333333333333336,49.333333333333336,73.4,57.4
62,28,188,85,1,54.0,29.0,50.0,57.0,60.0,73.0,59.666666666666664,46.4,38.333333333333336,49.166666666666664,55.8,56.8
62,24,184,75,2,69.0,54.0,58.0,64.0,56.0,66.0,11.666666666666666,13.4,12.166666666666666,20.333333333333332,37.0,37.4
62,24,176,65,3,67.0,53.0,60.0,65.0,48.0,57.0,50.0,50.0,47.333333333333336,54.333333333333336,69.0,59.2
62,21,168,74,0,54.0,43.0,64.0,61.0,58.0,53.0,58.333333333333336,49.0,48.0,51.666666666666664,64.4,56.4
62,22,175,68,1,66.0,52.0,59.0,66.0,55.0,39.0,54.666666666666664,53.6,46.166666666666664,50.833333333333336,67.0,46.4
62,23,169,60,0,69.0,52.0,62.0,65.0,54.0,64.0,53.333333333333336,52.4,52.0,57.166666666666664,73.4,56.2
62,24,179,71,3,67.0,59.0,57.0,65.0,32.0,61.0,28.0,55.4,48.666666666666664,50.666666666666664,67.6,61.2
62,24,178,70,1,75.0,40.0,51.0,57.0,56.0,69.0,56.666666666666664,48.2,38.5,51.5,69.4,58.4
62,21,185,77,3,65.0,62.0,54.0,55.0,26.0,67.0,19.0,59.2,40.333333333333336,52.666666666666664,60.6,66.4
62,20,184,66,1,74.0,33.0,45.0,59.0,59.0,63.0,60.0,47.0,37.5,49.0,67.2,50.6
62,20,185,81,2,69.0,54.0,58.0,64.0,56.0,66.0,12.0,16.4,18.333333333333332,21.833333333333332,41.8,40.0
62,28,183,79,1,65.0,42.0,47.0,48.0,61.0,73.0,60.666666666666664,47.6,35.333333333333336,45.666666666666664,59.4,62.2
62,24,178,68,0,70.0,36.0,54.0,60.0,57.0,66.0,59.0,40.6,44.5,55.333333333333336,69.6,56.2
62,21,200,88,1,50.0,33.0,35.0,39.0,63.0,73.0,63.666666666666664,39.0,29.666666666666668,44.0,44.8,58.8
62,23,175,71,1,72.0,34.0,55.0,63.0,57.0,60.0,58.666666666666664,44.4,44.5,52.5,65.8,49.0
62,26,179,71,1,61.0,32.0,54.0,59.0,58.0,56.0,59.333333333333336,44.8,41.0,47.0,62.6,48.6
62,22,176,69,0,71.0,43.0,61.0,63.0,56.0,59.0,55.666666666666664,46.8,49.333333333333336,55.666666666666664,70.0,56.6
62,20,167,65,3,77.0,45.0,57.0,68.0,28.0,49.0,31.0,45.2,47.333333333333336,43.333333333333336,75.4,49.8
62,32,187,79,1,45.0,35.0,37.0,37.0,62.0,72.0,63.0,42.2,29.333333333333332,42.833333333333336,43.8,58.6
62,22,158,58,0,71.0,42.0,60.0,66.0,52.0,51.0,52.333333333333336,49.8,49.5,51.5,76.4,54.2
62,23,176,70,1,77.0,44.0,58.0,62.0,54.0,62.0,54.666666666666664,51.4,43.833333333333336,54.833333333333336,70.4,55.6
62,31,185,81,3,54.0,62.0,47.0,62.0,45.0,75.0,44.0,54.2,49.666666666666664,57.666666666666664,59.0,68.4
62,21,188,67,0,53.0,39.0,56.0,61.0,58.0,66.0,59.0,49.6,45.666666666666664,52.0,56.0,54.2
62,20,188,76,0,62.0,60.0,50.0,62.0,30.0,65.0,24.0,56.4,44.0,53.833333333333336,60.8,62.0
62,21,192,84,2,69.0,54.0,58.0,64.0,56.0,66.0,10.666666666666666,12.6,11.833333333333334,18.5,31.4,31.4
62,26,182,76,0,73.0,55.0,65.0,56.0,58.0,68.0,57.333333333333336,58.0,48.0,55.666666666666664,69.6,67.4
62,21,177,68,0,76.0,55.0,62.0,66.0,33.0,50.0,34.333333333333336,53.8,54.333333333333336,46.5,74.2,54.0
62,27,175,76,3,72.0,57.0,57.0,61.0,37.0,64.0,30.666666666666668,57.8,44.666666666666664,52.166666666666664,68.2,62.0
62,22,186,79,1,76.0,48.0,54.0,60.0,55.0,67.0,56.0,50.4,45.833333333333336,49.166666666666664,66.6,59.0
62,26,187,78,3,65.0,59.0,45.0,59.0,21.0,60.0,17.666666666666668,53.6,36.0,47.0,63.0,61.0
62,19,175,66,0,83.0,51.0,58.0,60.0,48.0,49.0,50.666666666666664,51.6,45.5,52.666666666666664,73.0,48.0
62,24,187,75,1,59.0,38.0,52.0,56.0,60.0,68.0,57.666666666666664,50.6,41.5,53.166666666666664,60.2,54.8
62,39,185,84,1,60.0,27.0,39.0,35.0,64.0,66.0,63.0,42.8,26.333333333333332,39.833333333333336,51.2,51.6
62,24,179,75,0,88.0,52.0,58.0,66.0,52.0,61.0,53.666666666666664,54.8,47.0,50.666666666666664,77.4,62.4
62,28,180,70,3,76.0,59.0,45.0,58.0,27.0,74.0,23.333333333333332,53.8,37.666666666666664,51.333333333333336,67.4,69.0
62,18,176,70,3,81.0,54.0,54.0,67.0,18.0,57.0,14.0,52.2,44.333333333333336,46.5,77.8,58.6
62,25,180,73,3,69.0,60.0,55.0,64.0,33.0,63.0,32.666666666666664,57.8,49.0,53.333333333333336,67.6,61.8
62,21,179,64,1,83.0,43.0,50.0,54.0,58.0,65.0,59.0,49.2,38.833333333333336,50.666666666666664,73.6,56.8
62,23,185,78,3,73.0,61.0,53.0,62.0,27.0,60.0,25.0,55.6,46.0,48.5,65.4,60.8
62,19,177,66,0,63.0,51.0,61.0,65.0,47.0,58.0,46.0,50.8,49.166666666666664,57.166666666666664,65.6,57.4
62,19,190,74,2,69.0,54.0,58.0,64.0,56.0,66.0,14.0,18.2,21.5,29.5,45.0,44.8
62,20,182,65,0,62.0,44.0,56.0,65.0,60.0,67.0,62.666666666666664,45.8,44.833333333333336,57.166666666666664,64.0,57.6
62,21,189,73,2,69.0,54.0,58.0,64.0,56.0,66.0,11.333333333333334,15.8,14.0,27.5,40.0,33.2
62,31,186,82,1,51.0,36.0,46.0,44.0,59.0,74.0,60.333333333333336,42.4,33.333333333333336,55.333333333333336,50.6,55.4
62,29,179,76,1,70.0,45.0,53.0,56.0,57.0,67.0,56.333333333333336,52.4,42.166666666666664,52.333333333333336,65.8,58.0
62,21,184,84,1,66.0,37.0,53.0,52.0,60.0,65.0,62.666666666666664,51.4,40.0,45.0,64.8,54.6
62,26,180,75,1,66.0,49.0,57.0,59.0,54.0,59.0,56.0,49.4,42.833333333333336,52.166666666666664,63.2,54.8
62,26,184,85,1,50.0,30.0,39.0,41.0,63.0,70.0,63.666666666666664,38.4,34.333333333333336,42.166666666666664,47.8,57.4
62,21,181,78,1,71.0,55.0,56.0,61.0,56.0,68.0,55.666666666666664,56.8,45.833333333333336,55.0,65.4,63.0
62,21,175,68,1,75.0,33.0,47.0,56.0,58.0,71.0,60.0,41.6,39.166666666666664,53.0,68.6,59.8
62,26,179,79,1,49.0,35.0,51.0,48.0,64.0,70.0,61.666666666666664,44.2,37.833333333333336,51.666666666666664,52.6,55.2
62,19,183,73,1,56.0,28.0,52.0,56.0,63.0,67.0,64.0,41.4,44.0,48.166666666666664,53.8,53.4
62,21,179,71,0,70.0,55.0,59.0,62.0,40.0,53.0,42.0,50.8,48.0,50.666666666666664,65.6,55.4
62,23,173,73,1,71.0,27.0,48.0,54.0,61.0,65.0,62.0,40.6,37.0,45.166666666666664,68.6,51.8
62,19,183,71,0,75.0,56.0,61.0,65.0,38.0,49.0,39.333333333333336,55.0,52.166666666666664,51.833333333333336,69.4,54.8
62,20,188,83,3,88.0,56.0,52.0,64.0,24.0,64.0,20.0,52.6,44.5,47.166666666666664,71.4,60.0
62,27,177,71,1,72.0,29.0,51.0,58.0,58.0,68.0,59.0,44.0,40.5,47.333333333333336,66.6,54.6
62,18,174,70,0,69.0,51.0,57.0,63.0,61.0,62.0,61.333333333333336,52.4,43.5,54.333333333333336,68.6,56.0
62,21,187,85,1,70.0,19.0,28.0,35.0,61.0,71.0,63.0,28.4,25.666666666666668,38.166666666666664,60.6,50.8
62,17,177,63,0,73.0,55.0,56.0,71.0,57.0,63.0,56.0,50.0,49.666666666666664,60.833333333333336,71.8,62.0
62,34,176,73,1,66.0,41.0,63.0,48.0,59.0,62.0,61.333333333333336,49.2,48.166666666666664,51.333333333333336,64.8,57.4
62,32,182,79,0,57.0,42.0,53.0,40.0,60.0,72.0,62.666666666666664,44.0,35.666666666666664,52.833333333333336,60.4,61.4
62,31,178,72,1,70.0,37.0,50.0,57.0,57.0,70.0,57.666666666666664,45.6,41.666666666666664,50.333333333333336,66.4,62.0
62,22,196,85,2,69.0,54.0,58.0,64.0,56.0,66.0,8.666666666666666,14.8,14.5,22.833333333333332,33.8,36.0
62,29,188,80,1,50.0,30.0,39.0,43.0,61.0,69.0,62.333333333333336,35.0,29.333333333333332,48.5,52.0,57.6
62,20,190,90,1,51.0,30.0,49.0,52.0,60.0,72.0,58.666666666666664,39.6,38.5,54.333333333333336,48.6,54.8
62,22,179,74,1,82.0,39.0,49.0,61.0,56.0,61.0,56.666666666666664,45.4,37.5,47.166666666666664,74.4,58.6
62,20,191,65,1,71.0,26.0,53.0,57.0,58.0,64.0,59.333333333333336,42.8,41.833333333333336,48.833333333333336,61.8,48.6
62,21,181,74,1,64.0,33.0,52.0,57.0,59.0,53.0,61.0,44.4,38.166666666666664,48.5,65.4,47.8
62,20,183,74,1,76.0,37.0,51.0,57.0,57.0,63.0,56.666666666666664,47.8,39.0,49.0,65.2,50.2
62,21,190,70,1,71.0,24.0,38.0,47.0,63.0,62.0,62.666666666666664,38.0,29.0,43.333333333333336,67.6,48.6
62,20,180,75,1,73.0,39.0,53.0,57.0,57.0,65.0,57.333333333333336,47.2,45.666666666666664,49.0,65.2,55.0
62,19,169,67,0,86.0,58.0,55.0,61.0,47.0,60.0,44.666666666666664,54.2,49.5,49.833333333333336,73.2,63.6
62,22,180,72,1,59.0,24.0,39.0,46.0,61.0,62.0,60.666666666666664,37.6,29.5,42.333333333333336,58.6,47.0
62,18,191,80,0,69.0,40.0,61.0,60.0,57.0,64.0,58.0,52.8,43.0,50.5,62.2,54.6
62,22,190,82,3,84.0,59.0,42.0,55.0,29.0,67.0,24.333333333333332,53.2,34.666666666666664,50.333333333333336,66.2,63.2
62,20,178,67,1,82.0,22.0,49.0,61.0,54.0,59.0,57.333333333333336,39.4,39.0,42.0,70.8,44.8
62,24,173,77,1,63.0,28.0,50.0,58.0,59.0,61.0,58.666666666666664,46.8,38.333333333333336,42.666666666666664,63.4,48.2
62,24,186,80,0,74.0,58.0,55.0,61.0,31.0,58.0,27.666666666666668,51.8,45.5,53.833333333333336,63.8,57.8
62,18,166,57,0,76.0,51.0,57.0,62.0,27.0,41.0,27.666666666666668,50.6,44.666666666666664,43.333333333333336,72.2,45.8
62,20,182,70,0,65.0,52.0,60.0,65.0,55.0,65.0,55.0,52.2,48.333333333333336,57.833333333333336,64.8,60.2
62,24,184,80,1,58.0,23.0,37.0,39.0,64.0,63.0,65.66666666666667,37.4,25.666666666666668,41.5,53.6,49.0
62,25,180,74,0,71.0,61.0,60.0,63.0,33.0,68.0,34.666666666666664,58.6,54.166666666666664,48.666666666666664,62.6,64.0
62,24,176,69,1,68.0,53.0,60.0,62.0,57.0,64.0,57.666666666666664,49.6,43.5,59.333333333333336,67.0,61.4
62,25,183,75,1,59.0,23.0,41.0,42.0,61.0,62.0,60.0,38.4,29.833333333333332,44.833333333333336,59.0,47.6
62,26,178,70,0,62.0,61.0,63.0,62.0,56.0,47.0,57.666666666666664,55.2,44.5,58.0,62.2,50.4
62,28,171,65,0,64.0,60.0,59.0,64.0,50.0,47.0,50.666666666666664,49.4,52.166666666666664,54.5,64.0,56.0
62,19,180,77,0,69.0,46.0,60.0,67.0,53.0,59.0,55.333333333333336,47.8,47.5,54.5,71.4,57.6
62,22,182,78,0,62.0,46.0,60.0,55.0,58.0,69.0,59.0,51.0,45.5,51.0,59.4,62.0
62,26,181,79,1,61.0,22.0,42.0,44.0,63.0,64.0,62.333333333333336,36.2,32.333333333333336,40.333333333333336,58.0,51.6
62,19,175,72,3,85.0,58.0,56.0,64.0,24.0,61.0,19.333333333333332,55.6,48.166666666666664,53.666666666666664,76.6,57.8
